Bandit,Reward,Algorithm
932,True,Epsilon-Greedy
933,True,Epsilon-Greedy
934,True,Epsilon-Greedy
935,True,Epsilon-Greedy
936,True,Epsilon-Greedy
937,False,Epsilon-Greedy
938,True,Epsilon-Greedy
939,True,Epsilon-Greedy
940,False,Epsilon-Greedy
941,True,Epsilon-Greedy
942,True,Epsilon-Greedy
943,True,Epsilon-Greedy
944,False,Epsilon-Greedy
945,True,Epsilon-Greedy
946,True,Epsilon-Greedy
947,True,Epsilon-Greedy
948,True,Epsilon-Greedy
949,True,Epsilon-Greedy
950,True,Epsilon-Greedy
951,True,Epsilon-Greedy
952,True,Epsilon-Greedy
953,True,Epsilon-Greedy
954,True,Epsilon-Greedy
955,True,Epsilon-Greedy
956,True,Epsilon-Greedy
957,True,Epsilon-Greedy
958,False,Epsilon-Greedy
959,True,Epsilon-Greedy
960,True,Epsilon-Greedy
961,True,Epsilon-Greedy
962,True,Epsilon-Greedy
963,True,Epsilon-Greedy
964,True,Epsilon-Greedy
965,False,Epsilon-Greedy
966,True,Epsilon-Greedy
967,False,Epsilon-Greedy
968,True,Epsilon-Greedy
969,True,Epsilon-Greedy
970,True,Epsilon-Greedy
971,True,Epsilon-Greedy
972,False,Epsilon-Greedy
973,False,Epsilon-Greedy
974,True,Epsilon-Greedy
975,True,Epsilon-Greedy
976,True,Epsilon-Greedy
977,True,Epsilon-Greedy
978,True,Epsilon-Greedy
979,True,Epsilon-Greedy
980,False,Epsilon-Greedy
981,True,Epsilon-Greedy
982,True,Epsilon-Greedy
983,True,Epsilon-Greedy
984,True,Epsilon-Greedy
985,True,Epsilon-Greedy
986,False,Epsilon-Greedy
987,True,Epsilon-Greedy
988,True,Epsilon-Greedy
989,True,Epsilon-Greedy
990,True,Epsilon-Greedy
991,True,Epsilon-Greedy
992,False,Epsilon-Greedy
993,True,Epsilon-Greedy
994,True,Epsilon-Greedy
995,True,Epsilon-Greedy
996,True,Epsilon-Greedy
997,True,Epsilon-Greedy
998,True,Epsilon-Greedy
999,True,Epsilon-Greedy
1000,True,Epsilon-Greedy
1001,True,Epsilon-Greedy
1002,True,Epsilon-Greedy
1003,False,Epsilon-Greedy
1004,True,Epsilon-Greedy
1005,True,Epsilon-Greedy
1006,True,Epsilon-Greedy
1007,True,Epsilon-Greedy
1008,True,Epsilon-Greedy
1009,True,Epsilon-Greedy
1010,True,Epsilon-Greedy
1011,True,Epsilon-Greedy
1012,True,Epsilon-Greedy
1013,True,Epsilon-Greedy
1014,True,Epsilon-Greedy
1015,False,Epsilon-Greedy
1016,True,Epsilon-Greedy
1017,True,Epsilon-Greedy
1018,True,Epsilon-Greedy
1019,True,Epsilon-Greedy
1020,True,Epsilon-Greedy
1021,True,Epsilon-Greedy
1022,False,Epsilon-Greedy
1023,True,Epsilon-Greedy
1024,True,Epsilon-Greedy
1025,True,Epsilon-Greedy
1026,False,Epsilon-Greedy
1027,True,Epsilon-Greedy
1028,False,Epsilon-Greedy
1029,True,Epsilon-Greedy
1030,True,Epsilon-Greedy
1031,True,Epsilon-Greedy
1032,True,Epsilon-Greedy
1033,True,Epsilon-Greedy
1034,True,Epsilon-Greedy
1035,False,Epsilon-Greedy
1036,True,Epsilon-Greedy
1037,True,Epsilon-Greedy
1038,True,Epsilon-Greedy
1039,True,Epsilon-Greedy
1040,False,Epsilon-Greedy
1041,True,Epsilon-Greedy
1042,False,Epsilon-Greedy
1043,True,Epsilon-Greedy
1044,True,Epsilon-Greedy
1045,False,Epsilon-Greedy
1046,True,Epsilon-Greedy
1047,True,Epsilon-Greedy
1048,True,Epsilon-Greedy
1049,False,Epsilon-Greedy
1050,False,Epsilon-Greedy
1051,True,Epsilon-Greedy
1052,True,Epsilon-Greedy
1053,True,Epsilon-Greedy
1054,True,Epsilon-Greedy
1055,True,Epsilon-Greedy
1056,True,Epsilon-Greedy
1057,True,Epsilon-Greedy
1058,True,Epsilon-Greedy
1059,True,Epsilon-Greedy
1060,True,Epsilon-Greedy
1061,True,Epsilon-Greedy
1062,True,Epsilon-Greedy
1063,True,Epsilon-Greedy
1064,True,Epsilon-Greedy
1065,False,Epsilon-Greedy
1066,False,Epsilon-Greedy
1067,True,Epsilon-Greedy
1068,False,Epsilon-Greedy
1069,True,Epsilon-Greedy
1070,True,Epsilon-Greedy
1071,False,Epsilon-Greedy
1072,True,Epsilon-Greedy
1073,True,Epsilon-Greedy
1074,True,Epsilon-Greedy
1075,True,Epsilon-Greedy
1076,True,Epsilon-Greedy
1077,False,Epsilon-Greedy
1078,True,Epsilon-Greedy
1079,True,Epsilon-Greedy
1080,True,Epsilon-Greedy
1081,True,Epsilon-Greedy
1082,True,Epsilon-Greedy
1083,True,Epsilon-Greedy
1084,True,Epsilon-Greedy
1085,True,Epsilon-Greedy
1086,True,Epsilon-Greedy
1087,True,Epsilon-Greedy
1088,True,Epsilon-Greedy
1089,True,Epsilon-Greedy
1090,True,Epsilon-Greedy
1091,True,Epsilon-Greedy
1092,True,Epsilon-Greedy
1093,True,Epsilon-Greedy
1094,True,Epsilon-Greedy
1095,True,Epsilon-Greedy
1096,True,Epsilon-Greedy
1097,True,Epsilon-Greedy
1098,True,Epsilon-Greedy
1099,True,Epsilon-Greedy
1100,True,Epsilon-Greedy
1101,False,Epsilon-Greedy
1102,True,Epsilon-Greedy
1103,True,Epsilon-Greedy
1104,False,Epsilon-Greedy
1105,True,Epsilon-Greedy
1106,True,Epsilon-Greedy
1107,True,Epsilon-Greedy
1108,True,Epsilon-Greedy
1109,True,Epsilon-Greedy
1110,True,Epsilon-Greedy
1111,True,Epsilon-Greedy
1112,True,Epsilon-Greedy
1113,True,Epsilon-Greedy
1114,True,Epsilon-Greedy
1115,False,Epsilon-Greedy
1116,True,Epsilon-Greedy
1117,True,Epsilon-Greedy
1118,True,Epsilon-Greedy
1119,True,Epsilon-Greedy
1120,True,Epsilon-Greedy
1121,True,Epsilon-Greedy
1122,True,Epsilon-Greedy
1123,True,Epsilon-Greedy
1124,True,Epsilon-Greedy
1125,True,Epsilon-Greedy
1126,True,Epsilon-Greedy
1127,True,Epsilon-Greedy
1128,True,Epsilon-Greedy
1129,True,Epsilon-Greedy
1130,True,Epsilon-Greedy
1131,True,Epsilon-Greedy
1132,True,Epsilon-Greedy
1133,False,Epsilon-Greedy
1134,True,Epsilon-Greedy
1135,True,Epsilon-Greedy
1136,True,Epsilon-Greedy
1137,True,Epsilon-Greedy
1138,True,Epsilon-Greedy
1139,False,Epsilon-Greedy
1140,False,Epsilon-Greedy
1141,False,Epsilon-Greedy
1142,True,Epsilon-Greedy
1143,True,Epsilon-Greedy
1144,True,Epsilon-Greedy
1145,True,Epsilon-Greedy
1146,True,Epsilon-Greedy
1147,True,Epsilon-Greedy
1148,True,Epsilon-Greedy
1149,False,Epsilon-Greedy
1150,True,Epsilon-Greedy
1151,True,Epsilon-Greedy
1152,True,Epsilon-Greedy
1153,True,Epsilon-Greedy
1154,True,Epsilon-Greedy
1155,True,Epsilon-Greedy
1156,True,Epsilon-Greedy
1157,True,Epsilon-Greedy
1158,True,Epsilon-Greedy
1159,True,Epsilon-Greedy
1160,False,Epsilon-Greedy
1161,True,Epsilon-Greedy
1162,True,Epsilon-Greedy
1163,True,Epsilon-Greedy
1164,True,Epsilon-Greedy
1165,True,Epsilon-Greedy
1166,True,Epsilon-Greedy
1167,True,Epsilon-Greedy
1168,True,Epsilon-Greedy
1169,True,Epsilon-Greedy
1170,False,Epsilon-Greedy
1171,True,Epsilon-Greedy
1172,True,Epsilon-Greedy
1173,True,Epsilon-Greedy
1174,True,Epsilon-Greedy
1175,True,Epsilon-Greedy
1176,False,Epsilon-Greedy
1177,True,Epsilon-Greedy
1178,True,Epsilon-Greedy
1179,True,Epsilon-Greedy
1180,False,Epsilon-Greedy
1181,False,Epsilon-Greedy
1182,False,Epsilon-Greedy
1183,True,Epsilon-Greedy
1184,False,Epsilon-Greedy
1185,True,Epsilon-Greedy
1186,True,Epsilon-Greedy
1187,True,Epsilon-Greedy
1188,True,Epsilon-Greedy
1189,True,Epsilon-Greedy
1190,True,Epsilon-Greedy
1191,True,Epsilon-Greedy
1192,True,Epsilon-Greedy
1193,True,Epsilon-Greedy
1194,True,Epsilon-Greedy
1195,True,Epsilon-Greedy
1196,False,Epsilon-Greedy
1197,True,Epsilon-Greedy
1198,False,Epsilon-Greedy
1199,True,Epsilon-Greedy
1200,True,Epsilon-Greedy
1201,True,Epsilon-Greedy
1202,True,Epsilon-Greedy
1203,True,Epsilon-Greedy
1204,True,Epsilon-Greedy
1205,True,Epsilon-Greedy
1206,True,Epsilon-Greedy
1207,False,Epsilon-Greedy
1208,True,Epsilon-Greedy
1209,True,Epsilon-Greedy
1210,True,Epsilon-Greedy
1211,True,Epsilon-Greedy
1212,True,Epsilon-Greedy
1213,False,Epsilon-Greedy
1214,True,Epsilon-Greedy
1215,True,Epsilon-Greedy
1216,True,Epsilon-Greedy
1217,True,Epsilon-Greedy
1218,False,Epsilon-Greedy
1219,True,Epsilon-Greedy
1220,True,Epsilon-Greedy
1221,True,Epsilon-Greedy
1222,True,Epsilon-Greedy
1223,True,Epsilon-Greedy
1224,True,Epsilon-Greedy
1225,True,Epsilon-Greedy
1226,True,Epsilon-Greedy
1227,True,Epsilon-Greedy
1228,True,Epsilon-Greedy
1229,True,Epsilon-Greedy
1230,True,Epsilon-Greedy
1231,True,Epsilon-Greedy
1232,True,Epsilon-Greedy
1233,True,Epsilon-Greedy
1234,True,Epsilon-Greedy
1235,True,Epsilon-Greedy
1236,True,Epsilon-Greedy
1237,True,Epsilon-Greedy
1238,True,Epsilon-Greedy
1239,True,Epsilon-Greedy
1240,True,Epsilon-Greedy
1241,True,Epsilon-Greedy
1242,True,Epsilon-Greedy
1243,True,Epsilon-Greedy
1244,False,Epsilon-Greedy
1245,True,Epsilon-Greedy
1246,True,Epsilon-Greedy
1247,True,Epsilon-Greedy
1248,False,Epsilon-Greedy
1249,True,Epsilon-Greedy
1250,False,Epsilon-Greedy
1251,True,Epsilon-Greedy
1252,True,Epsilon-Greedy
1253,True,Epsilon-Greedy
1254,True,Epsilon-Greedy
1255,True,Epsilon-Greedy
1256,True,Epsilon-Greedy
1257,True,Epsilon-Greedy
1258,True,Epsilon-Greedy
1259,True,Epsilon-Greedy
1260,True,Epsilon-Greedy
1261,True,Epsilon-Greedy
1262,True,Epsilon-Greedy
1263,True,Epsilon-Greedy
1264,True,Epsilon-Greedy
1265,True,Epsilon-Greedy
1266,True,Epsilon-Greedy
1267,True,Epsilon-Greedy
1268,True,Epsilon-Greedy
1269,True,Epsilon-Greedy
1270,True,Epsilon-Greedy
1271,True,Epsilon-Greedy
1272,False,Epsilon-Greedy
1273,False,Epsilon-Greedy
1274,True,Epsilon-Greedy
1275,True,Epsilon-Greedy
1276,False,Epsilon-Greedy
1277,True,Epsilon-Greedy
1278,True,Epsilon-Greedy
1279,True,Epsilon-Greedy
1280,True,Epsilon-Greedy
1281,True,Epsilon-Greedy
1282,True,Epsilon-Greedy
1283,True,Epsilon-Greedy
1284,True,Epsilon-Greedy
1285,True,Epsilon-Greedy
1286,True,Epsilon-Greedy
1287,True,Epsilon-Greedy
1288,True,Epsilon-Greedy
1289,True,Epsilon-Greedy
1290,True,Epsilon-Greedy
1291,True,Epsilon-Greedy
1292,True,Epsilon-Greedy
1293,True,Epsilon-Greedy
1294,True,Epsilon-Greedy
1295,True,Epsilon-Greedy
1296,True,Epsilon-Greedy
1297,True,Epsilon-Greedy
1298,True,Epsilon-Greedy
1299,True,Epsilon-Greedy
1300,True,Epsilon-Greedy
1301,True,Epsilon-Greedy
1302,True,Epsilon-Greedy
1303,True,Epsilon-Greedy
1304,False,Epsilon-Greedy
1305,True,Epsilon-Greedy
1306,True,Epsilon-Greedy
1307,True,Epsilon-Greedy
1308,True,Epsilon-Greedy
1309,True,Epsilon-Greedy
1310,True,Epsilon-Greedy
1311,True,Epsilon-Greedy
1312,True,Epsilon-Greedy
1313,True,Epsilon-Greedy
1314,True,Epsilon-Greedy
1315,True,Epsilon-Greedy
1316,True,Epsilon-Greedy
1317,True,Epsilon-Greedy
1318,True,Epsilon-Greedy
1319,True,Epsilon-Greedy
1320,True,Epsilon-Greedy
1321,True,Epsilon-Greedy
1322,True,Epsilon-Greedy
1323,True,Epsilon-Greedy
1324,False,Epsilon-Greedy
1325,True,Epsilon-Greedy
1326,True,Epsilon-Greedy
1327,True,Epsilon-Greedy
1328,True,Epsilon-Greedy
1329,True,Epsilon-Greedy
1330,False,Epsilon-Greedy
1331,False,Epsilon-Greedy
1332,False,Epsilon-Greedy
1333,True,Epsilon-Greedy
1334,True,Epsilon-Greedy
1335,True,Epsilon-Greedy
1336,False,Epsilon-Greedy
1337,True,Epsilon-Greedy
1338,True,Epsilon-Greedy
1339,True,Epsilon-Greedy
1340,False,Epsilon-Greedy
1341,True,Epsilon-Greedy
1342,True,Epsilon-Greedy
1343,True,Epsilon-Greedy
1344,True,Epsilon-Greedy
1345,False,Epsilon-Greedy
1346,True,Epsilon-Greedy
1347,True,Epsilon-Greedy
1348,True,Epsilon-Greedy
1349,True,Epsilon-Greedy
1350,True,Epsilon-Greedy
1351,True,Epsilon-Greedy
1352,True,Epsilon-Greedy
1353,True,Epsilon-Greedy
1354,True,Epsilon-Greedy
1355,True,Epsilon-Greedy
1356,True,Epsilon-Greedy
1357,True,Epsilon-Greedy
1358,True,Epsilon-Greedy
1359,True,Epsilon-Greedy
1360,True,Epsilon-Greedy
1361,True,Epsilon-Greedy
1362,True,Epsilon-Greedy
1363,True,Epsilon-Greedy
1364,True,Epsilon-Greedy
1365,True,Epsilon-Greedy
1366,True,Epsilon-Greedy
1367,True,Epsilon-Greedy
1368,True,Epsilon-Greedy
1369,True,Epsilon-Greedy
1370,True,Epsilon-Greedy
1371,True,Epsilon-Greedy
1372,True,Epsilon-Greedy
1373,True,Epsilon-Greedy
1374,True,Epsilon-Greedy
1375,True,Epsilon-Greedy
1376,True,Epsilon-Greedy
1377,True,Epsilon-Greedy
1378,True,Epsilon-Greedy
1379,True,Epsilon-Greedy
1380,True,Epsilon-Greedy
1381,True,Epsilon-Greedy
1382,True,Epsilon-Greedy
1383,True,Epsilon-Greedy
1384,True,Epsilon-Greedy
1385,True,Epsilon-Greedy
1386,True,Epsilon-Greedy
1387,True,Epsilon-Greedy
1388,True,Epsilon-Greedy
1389,True,Epsilon-Greedy
1390,True,Epsilon-Greedy
1391,True,Epsilon-Greedy
1392,False,Epsilon-Greedy
1393,True,Epsilon-Greedy
1394,True,Epsilon-Greedy
1395,True,Epsilon-Greedy
1396,True,Epsilon-Greedy
1397,True,Epsilon-Greedy
1398,True,Epsilon-Greedy
1399,True,Epsilon-Greedy
1400,True,Epsilon-Greedy
1401,True,Epsilon-Greedy
1402,True,Epsilon-Greedy
1403,True,Epsilon-Greedy
1404,True,Epsilon-Greedy
1405,True,Epsilon-Greedy
1406,True,Epsilon-Greedy
1407,True,Epsilon-Greedy
1408,False,Epsilon-Greedy
1409,True,Epsilon-Greedy
1410,False,Epsilon-Greedy
1411,True,Epsilon-Greedy
1412,True,Epsilon-Greedy
1413,True,Epsilon-Greedy
1414,True,Epsilon-Greedy
1415,True,Epsilon-Greedy
1416,True,Epsilon-Greedy
1417,True,Epsilon-Greedy
1418,False,Epsilon-Greedy
1419,True,Epsilon-Greedy
1420,True,Epsilon-Greedy
1421,True,Epsilon-Greedy
1422,True,Epsilon-Greedy
1423,True,Epsilon-Greedy
1424,True,Epsilon-Greedy
1425,True,Epsilon-Greedy
1426,True,Epsilon-Greedy
1427,True,Epsilon-Greedy
1428,True,Epsilon-Greedy
1429,False,Epsilon-Greedy
1430,True,Epsilon-Greedy
1431,True,Epsilon-Greedy
1432,True,Epsilon-Greedy
1433,True,Epsilon-Greedy
1434,False,Epsilon-Greedy
1435,True,Epsilon-Greedy
1436,True,Epsilon-Greedy
1437,True,Epsilon-Greedy
1438,True,Epsilon-Greedy
1439,True,Epsilon-Greedy
1440,True,Epsilon-Greedy
1441,True,Epsilon-Greedy
1442,True,Epsilon-Greedy
1443,False,Epsilon-Greedy
1444,True,Epsilon-Greedy
1445,True,Epsilon-Greedy
1446,False,Epsilon-Greedy
1447,True,Epsilon-Greedy
1448,True,Epsilon-Greedy
1449,True,Epsilon-Greedy
1450,True,Epsilon-Greedy
1451,True,Epsilon-Greedy
1452,True,Epsilon-Greedy
1453,True,Epsilon-Greedy
1454,True,Epsilon-Greedy
1455,True,Epsilon-Greedy
1456,True,Epsilon-Greedy
1457,False,Epsilon-Greedy
1458,True,Epsilon-Greedy
1459,True,Epsilon-Greedy
1460,True,Epsilon-Greedy
1461,True,Epsilon-Greedy
1462,True,Epsilon-Greedy
1463,True,Epsilon-Greedy
1464,True,Epsilon-Greedy
1465,False,Epsilon-Greedy
1466,True,Epsilon-Greedy
1467,True,Epsilon-Greedy
1468,True,Epsilon-Greedy
1469,True,Epsilon-Greedy
1470,True,Epsilon-Greedy
1471,True,Epsilon-Greedy
1472,False,Epsilon-Greedy
1473,True,Epsilon-Greedy
1474,True,Epsilon-Greedy
1475,True,Epsilon-Greedy
1476,False,Epsilon-Greedy
1477,False,Epsilon-Greedy
1478,True,Epsilon-Greedy
1479,True,Epsilon-Greedy
1480,False,Epsilon-Greedy
1481,True,Epsilon-Greedy
1482,True,Epsilon-Greedy
1483,False,Epsilon-Greedy
1484,True,Epsilon-Greedy
1485,True,Epsilon-Greedy
1486,False,Epsilon-Greedy
1487,True,Epsilon-Greedy
1488,False,Epsilon-Greedy
1489,True,Epsilon-Greedy
1490,True,Epsilon-Greedy
1491,True,Epsilon-Greedy
1492,True,Epsilon-Greedy
1493,False,Epsilon-Greedy
1494,True,Epsilon-Greedy
1495,True,Epsilon-Greedy
1496,True,Epsilon-Greedy
1497,True,Epsilon-Greedy
1498,True,Epsilon-Greedy
1499,True,Epsilon-Greedy
1500,True,Epsilon-Greedy
1501,True,Epsilon-Greedy
1502,True,Epsilon-Greedy
1503,True,Epsilon-Greedy
1504,True,Epsilon-Greedy
1505,True,Epsilon-Greedy
1506,True,Epsilon-Greedy
1507,True,Epsilon-Greedy
1508,True,Epsilon-Greedy
1509,True,Epsilon-Greedy
1510,True,Epsilon-Greedy
1511,True,Epsilon-Greedy
1512,True,Epsilon-Greedy
1513,True,Epsilon-Greedy
1514,True,Epsilon-Greedy
1515,False,Epsilon-Greedy
1516,True,Epsilon-Greedy
1517,True,Epsilon-Greedy
1518,False,Epsilon-Greedy
1519,True,Epsilon-Greedy
1520,True,Epsilon-Greedy
1521,False,Epsilon-Greedy
1522,True,Epsilon-Greedy
1523,True,Epsilon-Greedy
1524,True,Epsilon-Greedy
1525,True,Epsilon-Greedy
1526,True,Epsilon-Greedy
1527,False,Epsilon-Greedy
1528,True,Epsilon-Greedy
1529,True,Epsilon-Greedy
1530,True,Epsilon-Greedy
1531,True,Epsilon-Greedy
1532,True,Epsilon-Greedy
1533,True,Epsilon-Greedy
1534,True,Epsilon-Greedy
1535,True,Epsilon-Greedy
1536,True,Epsilon-Greedy
1537,True,Epsilon-Greedy
1538,True,Epsilon-Greedy
1539,True,Epsilon-Greedy
1540,True,Epsilon-Greedy
1541,True,Epsilon-Greedy
1542,True,Epsilon-Greedy
1543,True,Epsilon-Greedy
1544,True,Epsilon-Greedy
1545,True,Epsilon-Greedy
1546,True,Epsilon-Greedy
1547,True,Epsilon-Greedy
1548,True,Epsilon-Greedy
1549,True,Epsilon-Greedy
1550,True,Epsilon-Greedy
1551,True,Epsilon-Greedy
1552,False,Epsilon-Greedy
1553,True,Epsilon-Greedy
1554,True,Epsilon-Greedy
1555,True,Epsilon-Greedy
1556,True,Epsilon-Greedy
1557,True,Epsilon-Greedy
1558,True,Epsilon-Greedy
1559,True,Epsilon-Greedy
1560,True,Epsilon-Greedy
1561,True,Epsilon-Greedy
1562,True,Epsilon-Greedy
1563,True,Epsilon-Greedy
1564,True,Epsilon-Greedy
1565,True,Epsilon-Greedy
1566,True,Epsilon-Greedy
1567,True,Epsilon-Greedy
1568,True,Epsilon-Greedy
1569,True,Epsilon-Greedy
1570,True,Epsilon-Greedy
1571,True,Epsilon-Greedy
1572,True,Epsilon-Greedy
1573,True,Epsilon-Greedy
1574,False,Epsilon-Greedy
1575,True,Epsilon-Greedy
1576,True,Epsilon-Greedy
1577,False,Epsilon-Greedy
1578,True,Epsilon-Greedy
1579,True,Epsilon-Greedy
1580,True,Epsilon-Greedy
1581,False,Epsilon-Greedy
1582,False,Epsilon-Greedy
1583,True,Epsilon-Greedy
1584,True,Epsilon-Greedy
1585,True,Epsilon-Greedy
1586,True,Epsilon-Greedy
1587,True,Epsilon-Greedy
1588,True,Epsilon-Greedy
1589,False,Epsilon-Greedy
1590,True,Epsilon-Greedy
1591,True,Epsilon-Greedy
1592,True,Epsilon-Greedy
1593,True,Epsilon-Greedy
1594,True,Epsilon-Greedy
1595,False,Epsilon-Greedy
1596,True,Epsilon-Greedy
1597,True,Epsilon-Greedy
1598,True,Epsilon-Greedy
1599,True,Epsilon-Greedy
1600,True,Epsilon-Greedy
1601,True,Epsilon-Greedy
1602,False,Epsilon-Greedy
1603,True,Epsilon-Greedy
1604,True,Epsilon-Greedy
1605,True,Epsilon-Greedy
1606,True,Epsilon-Greedy
1607,True,Epsilon-Greedy
1608,True,Epsilon-Greedy
1609,True,Epsilon-Greedy
1610,True,Epsilon-Greedy
1611,False,Epsilon-Greedy
1612,True,Epsilon-Greedy
1613,True,Epsilon-Greedy
1614,True,Epsilon-Greedy
1615,True,Epsilon-Greedy
1616,True,Epsilon-Greedy
1617,True,Epsilon-Greedy
1618,True,Epsilon-Greedy
1619,False,Epsilon-Greedy
1620,False,Epsilon-Greedy
1621,True,Epsilon-Greedy
1622,True,Epsilon-Greedy
1623,True,Epsilon-Greedy
1624,True,Epsilon-Greedy
1625,True,Epsilon-Greedy
1626,True,Epsilon-Greedy
1627,True,Epsilon-Greedy
1628,True,Epsilon-Greedy
1629,False,Epsilon-Greedy
1630,True,Epsilon-Greedy
1631,True,Epsilon-Greedy
1632,True,Epsilon-Greedy
1633,True,Epsilon-Greedy
1634,True,Epsilon-Greedy
1635,True,Epsilon-Greedy
1636,True,Epsilon-Greedy
1637,True,Epsilon-Greedy
1638,True,Epsilon-Greedy
1639,True,Epsilon-Greedy
1640,True,Epsilon-Greedy
1641,True,Epsilon-Greedy
1642,True,Epsilon-Greedy
1643,True,Epsilon-Greedy
1644,True,Epsilon-Greedy
1645,False,Epsilon-Greedy
1646,True,Epsilon-Greedy
1647,True,Epsilon-Greedy
1648,True,Epsilon-Greedy
1649,True,Epsilon-Greedy
1650,True,Epsilon-Greedy
1651,True,Epsilon-Greedy
1652,True,Epsilon-Greedy
1653,True,Epsilon-Greedy
1654,True,Epsilon-Greedy
1655,True,Epsilon-Greedy
1656,True,Epsilon-Greedy
1657,True,Epsilon-Greedy
1658,True,Epsilon-Greedy
1659,True,Epsilon-Greedy
1660,True,Epsilon-Greedy
1661,True,Epsilon-Greedy
1662,True,Epsilon-Greedy
1663,True,Epsilon-Greedy
1664,True,Epsilon-Greedy
1665,False,Epsilon-Greedy
1666,True,Epsilon-Greedy
1667,True,Epsilon-Greedy
1668,True,Epsilon-Greedy
1669,True,Epsilon-Greedy
1670,True,Epsilon-Greedy
1671,True,Epsilon-Greedy
1672,True,Epsilon-Greedy
1673,True,Epsilon-Greedy
1674,False,Epsilon-Greedy
1675,True,Epsilon-Greedy
1676,True,Epsilon-Greedy
1677,True,Epsilon-Greedy
1678,True,Epsilon-Greedy
1679,True,Epsilon-Greedy
1680,False,Epsilon-Greedy
1681,True,Epsilon-Greedy
1682,True,Epsilon-Greedy
1683,True,Epsilon-Greedy
1684,True,Epsilon-Greedy
1685,True,Epsilon-Greedy
1686,True,Epsilon-Greedy
1687,True,Epsilon-Greedy
1688,True,Epsilon-Greedy
1689,True,Epsilon-Greedy
1690,True,Epsilon-Greedy
1691,True,Epsilon-Greedy
1692,True,Epsilon-Greedy
1693,True,Epsilon-Greedy
1694,True,Epsilon-Greedy
1695,True,Epsilon-Greedy
1696,True,Epsilon-Greedy
1697,True,Epsilon-Greedy
1698,True,Epsilon-Greedy
1699,True,Epsilon-Greedy
1700,False,Epsilon-Greedy
1701,True,Epsilon-Greedy
1702,True,Epsilon-Greedy
1703,True,Epsilon-Greedy
1704,True,Epsilon-Greedy
1705,True,Epsilon-Greedy
1706,True,Epsilon-Greedy
1707,True,Epsilon-Greedy
1708,True,Epsilon-Greedy
1709,True,Epsilon-Greedy
1710,True,Epsilon-Greedy
1711,True,Epsilon-Greedy
1712,True,Epsilon-Greedy
1713,True,Epsilon-Greedy
1714,True,Epsilon-Greedy
1715,False,Epsilon-Greedy
1716,True,Epsilon-Greedy
1717,True,Epsilon-Greedy
1718,True,Epsilon-Greedy
1719,True,Epsilon-Greedy
1720,False,Epsilon-Greedy
1721,True,Epsilon-Greedy
1722,True,Epsilon-Greedy
1723,True,Epsilon-Greedy
1724,True,Epsilon-Greedy
1725,True,Epsilon-Greedy
1726,True,Epsilon-Greedy
1727,True,Epsilon-Greedy
1728,True,Epsilon-Greedy
1729,True,Epsilon-Greedy
1730,True,Epsilon-Greedy
1731,True,Epsilon-Greedy
1732,True,Epsilon-Greedy
1733,True,Epsilon-Greedy
1734,True,Epsilon-Greedy
1735,False,Epsilon-Greedy
1736,True,Epsilon-Greedy
1737,True,Epsilon-Greedy
1738,True,Epsilon-Greedy
1739,True,Epsilon-Greedy
1740,True,Epsilon-Greedy
1741,True,Epsilon-Greedy
1742,True,Epsilon-Greedy
1743,True,Epsilon-Greedy
1744,True,Epsilon-Greedy
1745,True,Epsilon-Greedy
1746,False,Epsilon-Greedy
1747,True,Epsilon-Greedy
1748,True,Epsilon-Greedy
1749,True,Epsilon-Greedy
1750,True,Epsilon-Greedy
1751,True,Epsilon-Greedy
1752,True,Epsilon-Greedy
1753,True,Epsilon-Greedy
1754,True,Epsilon-Greedy
1755,True,Epsilon-Greedy
1756,True,Epsilon-Greedy
1757,True,Epsilon-Greedy
1758,True,Epsilon-Greedy
1759,True,Epsilon-Greedy
1760,True,Epsilon-Greedy
1761,True,Epsilon-Greedy
